TweetProcessed,Keluhan,Respon,Other
pa mohon ijin insya allah sabtu malam syamprkan2 mau cat ulang kursi trotoar asia afrika dsk mohon ijinnya y pa,0.0,0.0,1.0
skrng tanyaagama kristen tuju lgbt ga klo bukti serta ayatny,0.0,0.0,1.0
rt damkar suluh cegah amp tanggulang bakar gupus ii ditkesad jl gudang utara,0.0,0.0,1.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
rt kurang kasih sayang vokalis band death metal minta jodoh https,0.0,0.0,1.0
rt patroli hari sisir sktr pasteur amp temu pangkal manusia silver masih mau ngasih cc https,0.0,0.0,1.0
no langgan 00204860571 mohon cek sdh 1 minggu rumah anak balitaterima kasih belum,1.0,0.0,0.0
rt rt damkar suluh cegah amp tanggulang bakar gupus ii ditkesad jl gudang utara,0.0,0.0,1.0
rt rt damkar suluh cegah amp tanggulang bakar gupus ii ditkesad jl gudang utara,0.0,0.0,1.0
jl suci sebrang kantor imigrasi larang parkir tetap parkir salah 1 sumber macet kotabdg,1.0,0.0,0.0
rt rt damkar suluh cegah amp tanggulang bakar gupus ii ditkesad jl gudang utara,0.0,0.0,1.0
rt kurang kasih sayang vokalis band death metal minta jodoh https,0.0,0.0,1.0
atur apa negara wajib melindjngi ekpresi waragnya bicara dapat sex konstitusi bkn warga agama,0.0,0.0,1.0
no langgan 00230301342 an skandi daerah sekitar jga ga ngocor pak cai na skrang jg,1.0,0.0,0.0
giat eru dirw 03 jl babakan tarogong tgl2712016,0.0,0.0,1.0
lokasi jlkopo sayat pak bandung gak ppsu yaa sampah kok sampe sera jalan gni,1.0,0.0,0.0
rt bdg giat eru dirw 03 jl babakan tarogong tgl2712016 https,0.0,0.0,1.0
semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt giat tertib pkl wastukencana cicendo abdul rivai purnawarman amp taman vanda 2612016 cc,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt kurang kasih sayang vokalis band death metal minta jodoh https,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
karna hetero norma mayoritas umum agr kondusifyg bangun dialog bkan provokasi,0.0,0.0,1.0
moga lekas sembuh bapak bandung makin cantik sekarang banyak2 tmn2 org sebrang senang ada bandung,0.0,0.0,1.0
as sesat msh ajak dialog yg sengaja sesat mana mempan pakai dialog adaadasaja,0.0,0.0,1.0
kota belah dah buswaygedungnya tinggi2 kereta listrik taman jg banyak kota macet n banjir y,0.0,0.0,1.0
pak salam semua anak unpad utama kknm moga cinlok kata,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt 1101 rt jl suci sebrang kantor imigrasi larang parkir tetap parkir cc kotabdg,1.0,0.0,0.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
pangkas tetap penghijauanya pengijauan taman,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
bukan orang bdg aja yg gak rela pak dki bukan apa2 jomblo2 bdg butuh perhati bapak,0.0,0.0,1.0
minum alkohol jual kalau atur negara pake hukum islam ga arti,0.0,0.0,1.0
trotoar kan buat pejal kaki bukan buat kendaran kendara nya pake kaki,1.0,0.0,0.0
rt bdg giat eru dirw 03 jl babakan tarogong tgl2712016 https,0.0,0.0,1.0
as hti radikal wow tuduh serius tuh yg sy tau demo aja ga prnh bikin macet taat atur radikal dmn,0.0,0.0,1.0
emang sotoy ni orang kerja nyinyir muludijabar dedi apa2nyadiadu sama calon tentu menang,0.0,0.0,1.0
pak kenan bapa bangun bandung biar pak btp bangun jakarta betul pak,0.0,0.0,1.0
sangat indah pimpin daerah bangun pimpin muda mang amp koh btp jangan mau sesat partai,0.0,0.0,1.0
tkt ahok kalah saing mas bro dont worry lah pilkada msh jauh hahaha,0.0,0.0,1.0
rt 1010 rt damkar suluh cegah amp tanggulang bakar gupus ii ditkesad jl gudang utara,0.0,0.0,1.0
assalamualaikum punten pa mau nanya kalo family pindah bandung pindah ga ngomong2 atuh mau cari bandung kumahaya,0.0,0.0,1.0
as yg trjadi indonesia skrg krn faham2 dr barat macam jil liberal,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
pa seperti layan bagi aset perlu tingkat yang bayar banyak kasir cuma satu antri lama,1.0,0.0,0.0
mana koment beliau yg pojok baca donk jgn sok jd pahlawan lgbt,0.0,0.0,1.0
yang udah lama follow tau bukan akun bayar btw kalo kang emil mau banten sok mangga tunggu,0.0,0.0,1.0
sabar pajalmi mah sok aya wae nu model kitukudu d teke sugan nya pak,0.0,0.0,1.0
rt patroli hari sisir sktr pasteur amp temu pangkal manusia silver masih mau ngasih cc https,0.0,0.0,1.0
lebih prefer kang jabar kang banten biar negeri makin byk pimpin orang2 baik,0.0,0.0,1.0
jangan mau adu mari bersamasama bangun daerah maju rakyat negara cc btp,0.0,0.0,1.0
rt rt damkar suluh cegah amp tanggulang bakar gupus ii ditkesad jl gudang utara,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
dari tadi mantengin tl nya pak biasa hari nyata kurang sehat hehe cepat sembuh pak,0.0,0.0,1.0
bandung punteun pami ical skhun murangkalih sd prosedur ngadamel na deui kmh nyahatur nuhun,0.0,0.0,1.0
rt tindak parkir motor atas trotoar amp taman jldipenogoro tim k3 kecbandung wetan 27012016 https,0.0,0.0,1.0
rt tindak parkir motor atas trotoar amp taman jldipenogoro tim k3 kecbandung wetan 27012016 https,0.0,0.0,1.0
rt tindak parkir motor atas trotoar amp taman jldipenogoro tim k3 kecbandung wetan 27012016 https,0.0,0.0,1.0
rt tindak parkir motor atas trotoar amp taman jldipenogoro tim k3 kecbandung wetan 27012016 https,0.0,0.0,1.0
kang gmn tindaklanjutnya ttg demo jomblo ksi tmn sy udh 38 taun tp msh jomblo,0.0,0.0,1.0
kita mau bantu nih kang kolaborasi pemkot bandung tapi binggung akses diskusi lebih lanjut ga,0.0,0.0,1.0
bukan suka pakai pernah jadi main,0.0,0.0,1.0
klo sunda mah kang mus preman pensiun tum,0.0,0.0,1.0
tp sy kurang tuju pak adu antar orang2 baik baik orang2 baik sebar semua daerah,0.0,0.0,1.0
rt in kita mau bantu nih kang kolaborasi pemkot bandung tapi binggung akses diskusi lebih lanjut ga,0.0,0.0,1.0
rt tindak parkir motor atas trotoar amp taman jldipenogoro tim k3 kecbandung wetan 27012016 https,0.0,0.0,1.0
mana can lalunas eta cicil motor na,0.0,0.0,1.0
lgbt bandung banyak kang emil mereka skrng jd tak tau diri atas romantisme muka umum tegur aja gausah tindak,0.0,0.0,1.0
rt kang muda masih banyak sempat gub jabar menteri anggota dpr tunggu waktu yg tepat m,0.0,0.0,1.0
rt tindak parkir motor atas trotoar amp taman jldipenogoro tim k3 kecbandung wetan 27012016 https,0.0,0.0,1.0
rt tindak parkir motor atas trotoar amp taman jldipenogoro tim k3 kecbandung wetan 27012016 https,0.0,0.0,1.0
rt kang muda masih banyak sempat gub jabar menteri anggota dpr tunggu waktu yg tepat m,0.0,0.0,1.0
rt tindak parkir motor atas trotoar amp taman jldipenogoro tim k3 kecbandung wetan 27012016 https,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
bwahahaaaaa mati kau buzzer cari makan keringat bung laki bukan,0.0,0.0,1.0
kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt tindak parkir motor atas trotoar amp taman jldipenogoro tim k3 kecbandung wetan 27012016 https,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
umat islam jelas haram hukum nya apa larang alloh swt baik dalam,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
kampanye agama anak kecil sah2 aja pak,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
udh kang emil fokus d bandung sj stu periode lg bnyak yg hrs d benah biar bandung makin indah,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
ayo nabung sampah pd bersih sampah jadi berkah,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt yuk waktu galangdana hidupadalahudunan p,0.0,0.0,1.0
rt pdk ayo nabung sampah pd bersih sampah jadi berkah,0.0,0.0,1.0
restabesbdg ga bosen ingat lewat twiter dllbukan krn benci aparat loch,0.0,0.0,1.0
terimakasih pdam yg tlh tugas tugas pak deniaguscepi sbg tindak lanjut keluh air tdk ngocor,0.0,0.0,1.0
kang upam parkir peuntasen pasbar teh dilaranggening keneh aya nu parkir jiga nu uucingan teu ngarti,1.0,0.0,0.0
kang ari bandung randa aralus daerah mana nuhun,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
pak hapunten mau curhat kmrn serempet motor krn jalan terlalu pinggir krn pinggir jalan habis dipake tukang jual makan,1.0,0.0,0.0
bukan ditolongin malah semprot dicarek tukang jual krn ga hati2 siapa yg salah pak,0.0,0.0,1.0
ga usah ladenin pak suka ikutin kultwitnya dulu tp skrg ud ga respect krn suka twit provokasi yg tdk perlu,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt tindak parkir motor atas trotoar amp taman jldipenogoro tim k3 kecbandung wetan 27012016 https,0.0,0.0,1.0
rt tindak parkir motor atas trotoar amp taman jldipenogoro tim k3 kecbandung wetan 27012016 https,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
tertib pkl panjang jlremartadinata,0.0,0.0,1.0
rt tertib pkl panjang jlremartadinata,0.0,0.0,1.0
rt pdk ayo nabung sampah pd bersih sampah jadi berkah,0.0,0.0,1.0
rt pdk ayo nabung sampah pd bersih sampah jadi berkah,0.0,0.0,1.0
rt pdk ayo nabung sampah pd bersih sampah jadi berkah,0.0,0.0,1.0
rt pdk ayo nabung sampah pd bersih sampah jadi berkah,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
1228 langgar rambu s coret jl supratman kotabdg,1.0,0.0,0.0
rt tertib pkl panjang jlremartadinata,0.0,0.0,1.0
rt tertib pkl panjang jlremartadinata,0.0,0.0,1.0
rt tertib pkl panjang jlremartadinata,0.0,0.0,1.0
1420 rt langgar rambu s coret jln supratman tadi siang cc kotabdg,1.0,0.0,0.0
gak rela kalau rk ninggalin bdg kita org bdg br bbrp thn rasa benar2 urus dont leave bdg please,0.0,0.0,1.0
rt 1420 rt langgar rambu s coret jln supratman tadi siang cc kotabdg,1.0,0.0,0.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt tertib pkl panjang jlremartadinata,0.0,0.0,1.0
as lagi lgbt kaya nolak takdir gak besyukur apa karunia tuhanjelas kang emil larang,0.0,0.0,1.0
kang nyungken tulungbingungkeluhkesahdrivergojek bdgseeurnu curangsistemgampang dihackerjd susah dpt orderapa solusi,1.0,0.0,0.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
kalau bukan jleb stab sami keneh d,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
kang pami icalan fashion ngangge mobil kenging teu pami kenging lokasi jln mana pami teu kenging aku hrs gmn,0.0,0.0,1.0
arganta kotabdg ngetem kang 2 unit bar,1.0,0.0,0.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
kang sanding sapa aja tetep mantap lah,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
kotabdg gitu kirain anak sd abis turun angkot,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt tindak parkir motor atas trotoar amp taman jldipenogoro tim k3 kecbandung wetan 27012016 https,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
kondisi orang yg genggam bara api karena kuat orangorang simpang banyak fitnah yg sesat,0.0,0.0,1.0
ya kawin dg lawan jenis repot rt kalo lgbt tuntut sama hak misal kawin gimana kang,0.0,0.0,1.0
rt 1420 rt langgar rambu s coret jln supratman tadi siang cc kotabdg,1.0,0.0,0.0
rt 1420 rt langgar rambu s coret jln supratman tadi siang cc kotabdg,1.0,0.0,0.0
rt 1420 rt langgar rambu s coret jln supratman tadi siang cc kotabdg,1.0,0.0,0.0
hasan sadikin kapan pasirkalikieyckman trotoar bahu jalan asai pkl,1.0,0.0,0.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
atheos btp homo ngesexnya sodomi baru kemaren kasus guru sodomi banyak anak tau kali,0.0,0.0,1.0
top rt pr negeri msh byk sok atuh turun ikut area layan publik tdk cont,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt hasan sadikin kapan pasirkalikieyckman trotoar bahu jalan,1.0,0.0,0.0
rt tinggal cicadas nih amburadul mohon segera tertib biar bdg juara,1.0,0.0,0.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
jangan terburuburu nyalon jadi wapres apa mau ikutin langkah jokodok hancur reputasi,0.0,0.0,1.0
rt 271 urc tegallega baik trotoar jl hol,0.0,1.0,0.0
rt 271 urc tegallega lanjut baik jl caringin,0.0,1.0,0.0
rt tertib pkl panjang jlremartadinata,0.0,0.0,1.0
rt tertib pkl panjang jlremartadinata,0.0,0.0,1.0
rt tertib pkl panjang jlremartadinata,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
rt 271 urc tegallega baik trotoar jl hol,0.0,1.0,0.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
271 urc pju baik lampu pju jl randusari,0.0,1.0,0.0
kang tempat parkir area mesjid agung rencana baik luas ga tiap ka bandung tara kabagean tempat kang,1.0,0.0,0.0
271 urc pju baik lampu pju jl sukasari amp jl sukasari raya,0.0,1.0,0.0
271 urc pju baik lampu pju jl dr djundjunan,0.0,1.0,0.0
271 urc pju baik lampu pju jl jawa,0.0,1.0,0.0
panjang jalan empat gede bage arah cibiru sekarang banyak mobil jual buah jalan bukan trotoar lag,1.0,0.0,0.0
pak kamil cm ga suka koh kalo campaign d tmpat umumsebab anak kecil yg lihat,0.0,0.0,1.0
kang tlg bantu isi danatau share kuesioner u tugas akhir evaluasi taman kota bandung nuhun,0.0,0.0,1.0
sumber macet bdg adalh tata ruang hotel jlbelitung yg tdk punya tempat parkir,1.0,0.0,0.0
rt sumber macet bdg adalh tata ruang hotel jlbelitung yg tdk punya tempat parkir,1.0,0.0,0.0
rt kang tlg bantu isi danatau share kuesioner u tugas akhir evaluasi taman kota bandung nuhun https,0.0,0.0,1.0
bnyk sosmed ank dibwh umr mreka kasih tau jgn smpe trlalu jauh lang krn masa dpn nya msh panjang,0.0,0.0,1.0
rt sumber macet bdg adalh tata ruang hotel jlbelitung yg tdk punya tempat parkir,1.0,0.0,0.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
nah makanya koh sama kembar komunikasi tetap jaga biar g salah paham tepok,0.0,0.0,1.0
rt sumber macet bdg adalh tata ruang hotel jlbelitung yg tdk punya tempat parkir,1.0,0.0,0.0
mungkin kalo ig mah langsung adem lihat wajah bapak ganteng,0.0,0.0,1.0
tlg bantu isi danatau share kuesioner u tugas akhir evaluasi taman kota bandung nuhun,0.0,0.0,1.0
rt 271 urc tegallega baik trotoar jl hol,0.0,1.0,0.0
pasirluyu buahbatu banjir rupina sampah pajeujeul dina solokan,1.0,0.0,0.0
tindak parkir sdrmn pjjrn amp ccndo bdg,0.0,0.0,1.0
rt tindak parkir sdrmn pjjrn amp ccndo bdg,0.0,0.0,1.0
rt tindak parkir sdrmn pjjrn amp ccndo bdg,0.0,0.0,1.0
manusia memang sempurnaperlahan bangga hilang habis sudahsayang sekalidunia memang pesona,0.0,0.0,1.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
kang punten bade ngaganggu minggu kmri ngalangkung ka pajajaran 4tan bimabaladewa aya tihang dishub tos rada rumeuk katingalna,1.0,0.0,0.0
percaya kalau kang tau apa yg baik bagi gak usah kalian poin pilgubdki,0.0,0.0,1.0
jual pke roda pak bkn yg psang tenda gtumrka dgang pak bkn pngmis yg mnta2smoga bpak baca twit inihtur nuhun,0.0,0.0,1.0
rt sambung dgn lrt bandung raya ditemeni gebetan wuss tdk rasa jalan,0.0,0.0,1.0
rt pak kenan bapa bangun bandung biar pak btp bangun jakarta betul pak,0.0,0.0,1.0
ngadu siapa margacinta byk rentenir yg atasnamakan koprasi smpan pnjammresahkan rmah tangga aja,1.0,0.0,0.0
rt semua anti pancasila apa tentu ajak dialog bkn frontal perlu sebut nama krn byk https,0.0,0.0,1.0
pa wali yg tercintadi berita byk problem sampahapakah rencana buat bikin bank sampah bandung bandungbersih,0.0,0.0,1.0
rt kata soal kisruh lgbt harus bangun dialog bukan provokasi,0.0,0.0,1.0
sertijab ketua rw 09 lurah burangrang camat lengkong cc,0.0,0.0,1.0
moga sukses paksekalian nitip pakberantas maling yg suka bobol kost2 siang bolong pkdi tempat ujung berung,1.0,0.0,0.0
udah tahun kapan bank sampah mah yg jadi masalah kurang sarana tenaga kerja,0.0,0.0,1.0
makanya bpk jgn dki please ridwan kamil di masa depan,0.0,0.0,1.0
hujan besar amp sring trjdi celaka d jalan kopo depan bizpark tp syngny polisi ga,1.0,0.0,0.0
sy pak sedikit idap homofobi tp msh lihat tdk homofobi,0.0,0.0,1.0
lantik ketua rw 09 lurah burangrang camat lengkong kota bandung cc,0.0,0.0,1.0
lantik ketua rw 09 lurah burangrang camat lengkong kota bandung cc,0.0,0.0,1.0
saya lebih senang kalo pak jadi jabar 1 pak btp tetap dki 1 bu risma jadi jatim 1tinggal banten nih sapa,0.0,0.0,1.0
urus baru rw 09 lurah burangrang camat lengkong kota bandung cc,0.0,0.0,1.0
restabesbdg d daerah jalan kopo dpn bizpark minggu kmren yg tinggal gara2 kcelakaan,1.0,0.0,0.0
rt tindak parkir sdrmn pjjrn amp ccndo bdg,0.0,0.0,1.0
urus bandung dulu yg awut2an jangan citra melulu,0.0,0.0,1.0
kang angkot jadi timebased pake halte mungkin ga kang,0.0,0.0,1.0
aku suka perang kang perang makan yuk sotodagingwar hari soto bandung suka,0.0,0.0,1.0
demi allah sgt sanjung bpk cinta sama bpk karna lgbt bahaya n sakit skrg benci bpk karna,0.0,0.0,1.0
